CHR	startp	endp	n.sgRNAs	avg.logFC	guideIdx
2	37458561	37468775	7	-0.0085	10234, 10240
2	37509683	37513475	4	-1.462	10241, 10244
2	37513496	38908517	39	-0	10245, 10283
2	38976751	38976844	4	-1.7794	10284, 10287
2	38977193	65473721	549	0.0112	10288, 10836
2	65473721	65480892	4	-1.1612	10837, 10840
2	65543913	85133246	515	-0	10841, 11355
2	85262176	85273380	5	-1.2805	11356, 11360
2	85360964	85662904	30	0	11361, 11390
2	85768799	85769386	5	-1.6603	11391, 11395
2	85781383	85839037	28	-0	11396, 11423
2	85850856	85852748	4	-1.591	11424, 11427
2	85852743	96933150	210	0	11428, 11637
2	96933359	96963178	5	-1.262	11638, 11642
2	96969052	101591357	203	-0	11643, 11845
2	101619261	101620644	2	-2.1685	11846, 11847
2	101650171	111907678	230	0.0126	11848, 12077
2	112596015	112608420	4	-1.4516	12078, 12081
2	112702616	118575057	126	0	12082, 12207
2	118577352	118579534	4	-1.5205	12208, 12211
2	118715987	122004488	95	0	12212, 12306
2	122007196	122493302	5	-0.7681	12307, 12311
2	122494320	127958894	30	0	12312, 12341
2	128044453	128050341	5	-0.7554	12342, 12346
2	128079752	128459553	35	-0	12347, 12381
2	128522482	128610609	9	-1.6068	12382, 12390
2	128610628	136624268	177	0	12391, 12567
2	136627901	136740988	6	-1.5435	12568, 12573
2	136872980	144966251	44	-0	12574, 12617
2	145157194	145187520	5	-1.1553	12618, 12622
2	148657374	162224067	221	-0	12623, 12843
2	162226662	162242093	4	-1.6477	12844, 12847
2	162273087	169707813	125	-0	12848, 12972
2	169732604	169745964	5	-1.7369	12973, 12977
2	169757995	172411136	105	-0	12978, 13082
2	172563874	172583319	5	-1.1205	13083, 13087
2	172671657	179226426	207	-0	13088, 13294
2	179308056	179314992	5	-1.1261	13295, 13299
2	179319102	180348041	30	0	13300, 13329
2	180835456	180851512	5	-1.7878	13330, 13334
2	181846932	203084776	453	0.0067	13335, 13787
2	203147162	203155104	5	-1.4433	13788, 13792
2	203329620	217285095	303	0	13793, 14095
2	217364084	217364712	3	-2.3157	14096, 14098
2	217498464	219127880	37	-0	14099, 14135
2	219131229	219132301	3	-1.5619	14136, 14138
2	219134119	225370829	317	-0	14139, 14455
2	225371629	225400266	4	-2.15	14456, 14459
2	225684220	231927039	140	-0	14460, 14599
2	231927233	231978510	6	-1.2575	14600, 14605
2	231978602	237489684	217	-0	14606, 14822
2	237998529	238002780	5	-1.053	14823, 14827
2	238289650	242598575	225	0	14828, 15052
2	242618014	242625296	5	-0.9721	15053, 15057
2	242644101	242814479	30	-0	15058, 15087
3	369847	10183662	217	-0.0132	15088, 15304
3	10183771	10183877	3	-0.9263	15305, 15307
3	10251329	12616470	85	-0	15308, 15392
3	12641885	12660106	5	-0.5754	15393, 15397
3	12778301	12858174	10	0.0122	15398, 15407
3	12880973	12881040	2	-1.8077	15408, 15409
3	12977362	23942539	208	-0	15410, 15617
3	23959478	23959964	2	-2.3885	15618, 15619
3	23996131	39433413	337	-0	15620, 15956
3	39433414	39452498	3	-1.0344	15957, 15959
3	39543640	40457532	23	0	15960, 15982
3	40499459	40502982	5	-1.1135	15983, 15987
3	40528434	42610464	50	0	15988, 16037
3	42633033	42635939	4	-1.4936	16038, 16041
3	42674240	63973946	1244	0.001	16042, 17285
3	64004621	64005070	3	-1.556	17286, 17288
3	64007992	69351543	77	0	17289, 17365
3	69988310	70008484	5	-1.332	17366, 17370
3	71064775	93758768	133	-0	17371, 17503
3	93780086	93780204	2	-2.0664	17504, 17505
3	93780219	101283780	111	0	17506, 17616
3	101283793	101298845	9	-0.4469	17617, 17625
3	101383884	101401726	8	-1.4049	17626, 17633
3	101445562	112710165	195	-0	17634, 17828
3	112727108	112738417	5	-0.7727	17829, 17833
3	112987244	113380081	25	0	17834, 17858
3	113442267	113442869	5	-0.7821	17859, 17863
3	113499975	113505141	5	-2.0064	17864, 17868
3	113627797	127642833	454	-0.0216	17869, 18322
3	127774511	127779510	5	-1.5509	18323, 18327
3	127819504	128853035	62	0	18328, 18389
3	128853669	128859319	4	-1.5192	18390, 18393
3	128890098	128890508	5	0.0186	18394, 18398
3	128971719	128979585	5	-2.1723	18399, 18403
3	128998693	132378494	115	0	18404, 18518
3	132384890	132440900	10	-0.5003	18519, 18528
3	133098690	133305476	19	0	18529, 18547
3	133358852	133376678	5	-1.4803	18548, 18552
3	133467334	137849998	106	0.0204	18553, 18658
3	137888998	137893480	5	-0.9588	18659, 18663
3	137942269	139088216	65	0.0801	18664, 18728
3	139092556	139098275	4	-2.9325	18729, 18732
3	139180943	141944197	77	0	18733, 18809
3	142102227	142151599	5	-1.1152	18810, 18814
3	142266596	142682068	25	0	18815, 18839
3	142731096	142747413	5	-1.5836	18840, 18844
3	142839783	153840739	241	-0	18845, 19085
3	154022730	154042040	5	-1.1415	19086, 19090
3	154146440	160073917	145	-0	19091, 19235
3	160119800	160138596	5	-1.0665	19236, 19240
3	160156141	179137231	263	-0	19241, 19503
3	179137277	179294444	6	-0.9994	19504, 19509
3	179310507	183823141	120	-0	19510, 19629
3	183855458	183858397	4	-1.58	19630, 19633
3	183873567	184002894	41	-0	19634, 19674
3	184019844	184041680	10	-1.0903	19675, 19684
3	184059878	184076875	10	0.1053	19685, 19694
3	184082823	184086001	9	-1.1203	19695, 19703
3	184090615	193201780	253	-0	19704, 19956
3	193332614	193360844	5	-0.9219	19957, 19961
3	193854261	195251706	53	-0.0176	19962, 20014
3	195256593	195269770	2	-2.1037	20015, 20016
3	195295994	195954589	39	0	20017, 20055
3	195954981	195984703	6	-0.5987	20056, 20061
3	196033853	196612969	59	0	20062, 20120
3	196664414	196666270	7	-1.037	20121, 20127
3	196674899	197707217	48	0	20128, 20175
4	265908	17616399	565	-0.0229	20176, 20740
4	17616399	17625256	4	-1.6387	20741, 20744
4	17706648	57843392	604	0	20745, 21348
4	57857003	57876606	5	-1.9285	21349, 21353
4	57976128	99428866	841	0.0049	21354, 22194
4	99806181	99962244	9	-1.0077	22195, 22203
4	99998062	120528383	396	0.01	22204, 22599
4	120982079	120986962	5	-0.8072	22600, 22604
4	121738063	122682823	29	-0	22605, 22633
4	122723865	122744665	10	-0.9047	22634, 22643
4	122770048	145628315	265	0.0033	22644, 22908
4	145916714	146038543	10	-1.5261	22909, 22918
4	146067408	190876209	728	-0	22919, 23646
5	143220	43277428	642	0	23647, 24288
5	43297189	43298981	5	-1.9361	24289, 24293
5	43382098	54603230	142	-0	24294, 24435
5	54623570	54649011	4	-1.3982	24436, 24439
5	54649063	74643096	401	0.0092	24440, 24840
5	74645862	74646185	3	-2.1629	24841, 24843
5	74646629	79855732	175	0	24844, 25018
5	79933733	79945321	4	-2.1052	25019, 25022
5	79968139	80600714	16	-0	25023, 25038
5	80600774	80604411	4	-1.0291	25039, 25042
5	80640837	81474407	14	0	25043, 25056
5	81572231	81573586	5	-2.078	25057, 25061
5	81606008	96460215	183	-0	25062, 25244
5	96508906	96513548	4	-1.0847	25245, 25248
5	96514823	112174650	126	0	25249, 25374
5	112198245	112200367	6	-0.9763	25375, 25380
5	112238142	133496785	429	-0	25381, 25809
5	133496782	133509638	4	-1.7982	25810, 25813
5	133536119	137518633	172	0.0114	25814, 25985
5	137518668	137548874	7	-1.0333	25986, 25992
5	137593593	137802916	30	0	25993, 26022
5	137847176	137909487	10	-1.7038	26023, 26032
5	138118981	140027105	148	0.0105	26033, 26180
5	140031325	140035575	5	-2.216	26181, 26185
5	140044602	140052412	9	0.0271	26186, 26194
5	140052865	140059437	6	-1.2319	26195, 26200
5	140071319	145483765	374	-0	26201, 26574
5	145523857	145609466	9	-0.7285	26575, 26583
5	145631278	148756474	120	-0	26584, 26703
5	148899851	148930415	5	-1.0726	26704, 26708
5	148980658	159822080	369	-0.001	26709, 27077
5	159840601	159841412	4	-1.868	27078, 27081
5	159842165	168271615	70	-0	27082, 27151
5	169020413	169021497	5	-1.2804	27152, 27156
5	169081455	176730093	285	-0	27157, 27441
5	176731706	176732937	3	-1.2993	27442, 27444
5	176734958	180651672	294	0	27445, 27738
5	180666171	180670700	5	-1.3604	27739, 27743
5	180687336	180687573	5	0.0234	27744, 27748
6	311927	26216627	707	0.0179	27749, 28455
6	26216689	26216733	2	-3.7984	28456, 28457
6	26216738	30550932	393	0.0147	28458, 28850
6	30551395	30574368	8	-1.1855	28851, 28858
6	30587489	33237532	566	0.0038	28859, 29424
6	33240486	33243780	3	-2.2912	29425, 29427
6	33245357	33245752	5	0.0985	29428, 29432
6	33255409	33256602	4	-1.0195	29433, 29436
6	33256706	35424080	169	-0	29437, 29605
6	35436786	35438075	5	-1.5843	29606, 29610
6	35445080	36492229	103	0.0183	29611, 29713
6	36564656	36566718	4	-3.0737	29714, 29717
6	36651970	36652121	5	0.6249	29718, 29722
6	36742736	41774588	225	0	29723, 29947
6	41877063	41898395	10	-0.9231	29948, 29957
6	41903788	88344611	1012	-0	29958, 30969
6	88387621	88411295	5	-1.1955	30970, 30974
6	88757778	89614564	11	0	30975, 30985
6	89614573	89638757	4	-2.0842	30986, 30989
6	89790792	90347567	43	0	30990, 31032
6	90428325	90504447	5	-1.0978	31033, 31037
6	90604448	117996991	511	0	31038, 31548
6	117996983	117997249	3	-1.5731	31549, 31551
6	118475761	133108718	305	-0	31552, 31856
6	133136162	133138129	4	-1.4941	31857, 31860
6	133767861	144263514	224	-0	31861, 32084
6	144416451	144416569	5	-2.6109	32085, 32089
6	144507850	149721697	62	0	32090, 32151
6	149721710	149862555	5	-0.7821	32152, 32156
6	149862650	153077310	118	-0	32157, 32274
6	153296098	153296565	5	-1.4128	32275, 32279
6	153316399	160196343	147	-0	32280, 32426
6	160202122	160205806	5	-1.0892	32427, 32431
6	160212005	170697463	215	-0	32432, 32646
6	170852730	170858158	4	-2.1905	32647, 32650
6	170862217	170893598	13	-0	32651, 32663
7	193329	916392	25	0	32664, 32688
7	916424	930587	4	-0.6497	32689, 32692
7	943836	2400380	88	-0	32693, 32780
7	2400421	2404044	4	-1.4674	32781, 32784
7	2472569	6431590	150	0	32785, 32934
7	6431584	6441565	3	-1.3589	32935, 32937
7	6472556	7613314	59	0	32938, 32996
7	7677525	7678720	4	-1.1303	32997, 33000
7	7679955	19184900	132	0	33001, 33132
7	19739884	19748459	5	-1.3201	33133, 33137
7	19765247	39446233	510	-0.0042	33138, 33647
7	39610110	39612022	5	-1.2457	33648, 33652
7	39649251	42950287	37	-0	33653, 33689
7	42964272	42966225	4	-2.03	33690, 33693
7	42966979	44579696	102	-0	33694, 33795
7	44611316	44613228	5	-1.8497	33796, 33800
7	44621070	66410198	351	-0	33801, 34151
7	66459193	66460321	5	-2.2652	34152, 34156
7	66463796	98519508	678	0	34157, 34834
7	98522781	98524968	2	-1.9014	34835, 34836
7	98535375	99673230	135	0	34837, 34971
7	99686907	99695294	6	-1.1019	34972, 34977
7	99695546	129152241	873	-0	34978, 35850
7	129297316	129519445	9	-0.8584	35851, 35859
7	129519459	151135241	749	0	35860, 36608
7	151168647	151188066	5	-1.3341	36609, 36613
7	151265856	158902568	116	-0	36614, 36729
8	193783	17094867	287	0.0072	36730, 37016
8	17100539	17137574	9	-0.8776	37017, 37025
8	17188762	20066989	80	-0	37026, 37105
8	20067909	20069232	4	-2.4213	37106, 37109
8	20110656	28651424	345	-0	37110, 37454
8	28651437	28695224	4	-1.1854	37455, 37458
8	28827828	30032668	34	0.0418	37459, 37492
8	30032690	30361951	8	-0.2612	37493, 37500
8	30469865	30492570	5	-2.2939	37501, 37505
8	30502906	33310768	53	-0	37506, 37558
8	33346104	33369916	8	-1.3611	37559, 37566
8	33369947	37555243	26	0.086	37567, 37592
8	37597891	37601940	5	-0.5263	37593, 37597
8	37623062	37704498	11	0.1732	37598, 37608
8	37704511	37707169	4	-1.1665	37609, 37612
8	37732699	37914694	20	-0	37613, 37632
8	37968329	37978514	5	-0.6742	37633, 37637
8	38003567	41355181	103	0	37638, 37740
8	41387795	41397276	5	-1.6514	37741, 37745
8	41456773	56879297	238	0	37746, 37983
8	56985777	56986630	4	-1.863	37984, 37987
8	57026074	144900216	1600	7e-4	37988, 39587
8	144900222	144900676	3	-3.0385	39588, 39590
8	144921226	145641340	109	-0	39591, 39699
8	145650387	145651161	4	-3.4796	39700, 39703
8	145651419	146002939	65	-0	39704, 39768
8	146016816	146017426	5	-2.0173	39769, 39773
8	146032643	146278539	35	0	39774, 39808
9	117370	33060558	508	0.0029	39809, 40316
9	33062041	33071746	4	-3.2328	40317, 40320
9	33135269	33443891	32	0	40321, 40352
9	33469080	33472285	5	-0.8221	40353, 40357
9	33750658	34125268	21	0	40358, 40378
9	34241293	34241589	4	-1.719	40379, 40382
9	34241664	35044242	110	-0.0258	40383, 40492
9	35061671	35067921	5	-3.0777	40493, 40497
9	35076763	80144175	449	0.0043	40498, 40946
9	80412523	80537171	5	-1.9882	40947, 40951
9	80851398	86571228	70	-0	40952, 41021
9	86586943	86591981	5	-2.4292	41022, 41026
9	86616071	95027836	144	-0	41027, 41170
9	95036699	95081580	8	-1.0085	41171, 41178
9	95088377	95375323	25	-0	41179, 41203
9	95400526	95418849	5	-0.9811	41204, 41208
9	95481740	100405549	170	0	41209, 41378
9	100410444	100416135	3	-0.8202	41379, 41381
9	100451814	101900365	70	-0.0571	41382, 41451
9	101983827	101990274	10	-0.7449	41452, 41461
9	102590422	104239229	71	-0.049	41462, 41532
9	104302630	104309454	4	-1.2981	41533, 41536
9	104309474	116021117	254	-0.0138	41537, 41790
9	116029610	116045457	7	-0.8707	41791, 41797
9	116045469	117186734	93	-0	41798, 41890
9	117354822	117359866	4	-1.3749	41891, 41894
9	117359859	125145855	166	0	41895, 42060
9	125582670	125585454	5	-0.8853	42061, 42065
9	125627669	127083816	50	-0	42066, 42115
9	127167692	127177156	5	-1.8412	42116, 42120
9	127262434	134518658	522	0.0096	42121, 42642
9	134759469	134955140	8	-1.1122	42643, 42650
9	135042349	136201370	84	-0.038	42651, 42734
9	136211095	136216785	7	-0.9954	42735, 42741
9	136219552	139266376	208	-0.0016	42742, 42949
9	139281928	139282273	3	-1.4482	42950, 42952
9	139290173	139333618	17	-0	42953, 42969
9	139369822	139371062	4	-1.2517	42970, 42973
9	139371865	140919541	309	0.0076	42974, 43282
10	93862	1041917	17	-0	43283, 43299
10	1042119	1044993	4	-0.8269	43300, 43303
10	1065728	6067892	118	-0	43304, 43421
10	6143266	6148191	4	-1.2676	43422, 43425
10	6257187	11911717	60	-0	43426, 43485
10	12041903	12071484	5	-1.2939	43486, 43490
10	12129560	12252333	16	-0	43491, 43506
10	12257752	12259458	4	-1.6566	43507, 43510
10	12802951	51584668	809	0.0016	43511, 44319
10	51612928	51768731	6	-1.2336	44320, 44325
10	51768810	61898743	98	-0	44326, 44423
10	62544557	62551755	5	-1.4293	44424, 44428
10	62648443	70917910	166	-0.0101	44429, 44594
10	70940305	70958204	5	-0.9621	44595, 44599
10	70987107	74886593	217	0	44600, 44816
10	74914057	74920301	5	-1.6082	44817, 44821
10	74937668	79781371	164	-0	44822, 44985
10	79784796	79796997	7	-1.606	44986, 44992
10	79797040	94239163	360	0	44993, 45352
10	94366965	94381154	5	-1.614	45353, 45357
10	94449835	104111090	547	0	45358, 45904
10	104119137	104126878	4	-1.9668	45905, 45908
10	104156213	112039795	208	0.002	45909, 46116
10	112057311	112058509	5	-0.7748	46117, 46121
10	112257976	112262635	5	0.0548	46122, 46126
10	112340726	112350228	5	-1.1189	46127, 46131
10	112540583	112724256	20	-0	46132, 46151
10	112724387	112764442	4	-1.4776	46152, 46155
10	112837968	115612596	60	-0	46156, 46215
10	115614787	115657914	5	-1.0181	46216, 46220
10	115804377	120789792	135	-0.0137	46221, 46355
10	120818829	120830587	5	-1.9417	46356, 46360
10	120871380	135439049	434	-0.0042	46361, 46794
11	193748	244189	26	-0	46795, 46820
11	244421	247406	4	-1.3213	46821, 46824
11	279432	2997273	338	-0	46825, 47162
11	3050268	3062157	5	-1.8467	47163, 47167
11	3125475	4091357	59	0	47168, 47226
11	4127402	4142982	5	-2.1697	47227, 47231
11	4406945	7984890	201	0	47232, 47432
11	8009211	8014445	4	-1.5318	47433, 47436
11	8111766	8496329	20	0	47437, 47456
11	8705551	8706440	5	-1.6989	47457, 47461
11	8736212	9519288	58	-0	47462, 47519
11	9598087	9603192	5	-2.1071	47520, 47524
11	9715694	14317325	111	-0	47525, 47635
11	14498549	14539238	10	-2.5065	47636, 47645
11	14666446	18497125	149	0	47646, 47794
11	18528407	18537662	4	-2.4321	47795, 47798
11	18579777	27679855	149	0	47799, 47947
11	28106192	28113009	5	-1.1844	47948, 47952
11	28135014	31531460	40	-0.0139	47953, 47992
11	31531474	31616449	4	-1.179	47993, 47996
11	31822266	32450092	15	0	47997, 48011
11	32608658	32636397	6	-0.7855	48012, 48017
11	32663598	33080607	24	-0	48018, 48041
11	33123746	33163475	8	-0.9949	48042, 48049
11	33308155	34097960	34	0	48050, 48083
11	34097985	34152979	6	-0.6833	48084, 48089
11	34194754	46407985	227	0	48090, 48316
11	46563813	46568771	5	0.9319	48317, 48321
11	46637279	46747709	25	0	48322, 48346
11	46797891	46818461	5	-1.2333	48347, 48351
11	46905434	47435061	54	0	48352, 48405
11	47445623	47446685	5	-1.6665	48406, 48410
11	47464307	57414470	141	0	48411, 48551
11	57427049	57457550	6	-0.8904	48552, 48557
11	57457660	60638486	205	0	48558, 48762
11	60668780	60670262	5	-1.0697	48763, 48767
11	60687263	61058318	35	0	48768, 48802
11	61089113	61099103	5	-1.1105	48803, 48807
11	61106759	61732862	90	-0	48808, 48897
11	61897249	61906405	5	-1.0527	48898, 48902
11	61959547	62340113	38	-0	48903, 48940
11	62344678	62358895	4	-2.2439	48941, 48944
11	62358916	62521151	81	-0	48945, 49025
11	62529350	62550271	10	-0.859	49026, 49035
11	62556498	64014062	179	-0.0124	49036, 49214
11	64022894	64028934	5	-1.3249	49215, 49219
11	64039114	64082390	20	-0	49220, 49239
11	64084569	64084790	4	-0.8719	49240, 49243
11	64084788	64527200	45	0	49244, 49288
11	64536923	64540957	5	-1.8796	49289, 49293
11	64566924	64825571	64	0	49294, 49357
11	64847177	64851122	5	-0.8275	49358, 49362
11	64852590	64888500	26	0.0817	49363, 49388
11	64888987	64900543	14	-0.4708	49389, 49402
11	64938864	64955933	10	-0.0415	49403, 49412
11	65046219	65048577	5	-1.5166	49413, 49417
11	65088445	65819989	180	-0	49418, 49597
11	65820132	65824414	3	-1.4842	49598, 49600
11	65977871	66367108	100	-0	49601, 49700
11	66384285	66384428	5	-1.0967	49701, 49705
11	66407333	69063484	266	-0	49706, 49971
11	69456199	69488073	10	-1.6495	49972, 49981
11	69518403	71260068	53	-0	49982, 50034
11	71276829	71293708	5	-0.7577	50035, 50039
11	71293749	71712469	18	-0	50040, 50057
11	71725397	71729286	5	-0.821	50058, 50062
11	71804533	74204594	177	0	50063, 50239
11	74305114	74329716	4	-1.2855	50240, 50243
11	74329722	74994533	39	-0	50244, 50282
11	75112710	75115103	4	-1.8806	50283, 50286
11	75141008	82705152	186	0	50287, 50472
11	82876819	82877457	3	-1.8714	50473, 50475
11	82878456	93488553	187	0	50476, 50662
11	93517786	93527202	5	-1.0228	50663, 50667
11	93554214	102221029	142	-0	50668, 50809
11	102221214	102272766	3	-0.8657	50810, 50812
11	102272792	108005970	167	0	50813, 50979
11	108009658	108059934	7	-1.1491	50980, 50986
11	108121517	108389018	20	0	50987, 51006
11	108547870	108562639	5	-1.1308	51007, 51011
11	109294470	119001461	490	-0.0177	51012, 51501
11	119001504	119002326	4	-1.6863	51502, 51505
11	119020874	122852238	134	0	51506, 51639
11	122930588	122931908	4	-3.1684	51640, 51643
11	122954422	125479363	120	0	51644, 51763
11	125497635	125503244	4	-1.6077	51764, 51767
11	125513697	129725710	136	0	51768, 51903
11	129745327	129812460	9	-0.609	51904, 51912
11	129817037	134257463	96	0.0135	51913, 52008
12	247583	7065322	401	0	52009, 52409
12	7077675	7090256	6	-1.072	52410, 52415
12	7090765	12940340	449	-0	52416, 52864
12	12967096	12974323	5	-1.348	52865, 52869
12	13061292	49580470	846	-0.0027	52870, 53715
12	49663606	49663754	2	-1.8868	53716, 53717
12	49666108	53647143	409	0.0189	53718, 54126
12	53663106	53670507	5	-1.1263	54127, 54131
12	53689660	54736080	140	0	54132, 54271
12	54737007	54741628	4	-3.4862	54272, 54275
12	54757107	56352329	124	0	54276, 54399
12	56360881	56364839	5	-1.0162	54400, 54404
12	56380816	56824027	106	-0	54405, 54510
12	56826148	56827634	3	-1.5692	54511, 54513
12	56847435	58140492	220	0.0071	54514, 54733
12	58144807	58145333	5	-1.8881	54734, 54738
12	58149481	69145955	225	-0	54739, 54963
12	69207386	69233140	5	-1.5822	54964, 54968
12	69264144	80211221	198	0	54969, 55166
12	80211216	80239175	4	-1.5	55167, 55170
12	81101633	96181208	267	0	55171, 55437
12	96255019	96259150	4	-2.1487	55438, 55441
12	96284681	108932742	365	0	55442, 55806
12	108932759	108959189	9	-0.9902	55807, 55815
12	108985691	110009510	70	0	55816, 55885
12	110013842	110019356	5	-1.2163	55886, 55890
12	110206044	110581200	40	0	55891, 55930
12	110734453	110771038	5	-1.8038	55931, 55935
12	110824234	112580065	121	-0	55936, 56056
12	112844677	112888240	5	-1.2743	56057, 56061
12	112892370	118817975	175	0.0106	56062, 56236
12	118823960	118838507	3	-1.2518	56237, 56239
12	119419787	120621413	44	0	56240, 56283
12	120635248	120637009	4	-1.3036	56284, 56287
12	120637191	121769189	119	0	56288, 56406
12	121769223	121775111	4	-1.0726	56407, 56410
12	121854058	125397656	252	-0	56411, 56662
12	125398011	125470781	6	-1.263	56663, 56668
12	125478446	131306258	49	-0	56669, 56717
12	131357571	131359230	5	-3.6586	56718, 56722
12	131456056	132425855	25	0.215	56723, 56747
12	132445491	132632250	13	-0.5934	56748, 56760
12	132632245	133197617	17	0.3194	56761, 56777
12	133237682	133256113	5	-0.9509	56778, 56782
12	133264348	133294140	10	0.1665	56783, 56792
12	133324446	133331291	5	-2.2396	56793, 56797
12	133381389	133810758	63	0	56798, 56860
13	19751240	31037457	308	0	56861, 57168
13	31205121	31205527	4	-1.8358	57169, 57172
13	31211974	46358200	378	-0.0251	57173, 57550
13	46549667	46563108	5	-1.0582	57551, 57555
13	46638864	48615159	44	0	57556, 57599
13	48654084	48807602	6	-1.3144	57600, 57605
13	48830312	51921371	108	-0	57606, 57713
13	51956159	52026572	8	-0.934	57714, 57721
13	52234774	52593181	21	0	57722, 57742
13	52598170	52598809	4	-1.4744	57743, 57746
13	52603098	114157826	610	0	57747, 58356
13	114277591	114287553	5	-1.4176	58357, 58361
13	114307672	114817561	19	0	58362, 58380
13	115002343	115012425	5	-1.4981	58381, 58385
13	115047212	115090544	10	0.0846	58386, 58395
14	19553559	21792827	167	0	58396, 58562
14	21831087	21838032	5	-2.2912	58563, 58567
14	21870637	23465426	100	-0	58568, 58667
14	23495487	23502895	9	-1.5223	58668, 58676
14	23503974	23777280	51	0	58677, 58727
